user_id,content_id,content_title,genre,total_duration_min,watched_duration_min,completion_rate_percent,watch_session_length_min,device_type,subscription_type,watch_date,watch_start_hour,region,rating_given,rewatch_flag
4042,17,Show_104,Action,167,13,7.78,16,Tablet,Basic,2024-04-23 21:00:00,21,USA,1,1
1814,914,Show_312,Comedy,143,140,97.9,103,Smart TV,Free,2024-04-23 22:00:00,19,Australia,3,1
6622,226,Show_134,Sci-Fi,20,16,80.0,49,Mobile,Premium,2024-04-23 23:00:00,12,Canada,5,0
8332,652,Show_217,Thriller,106,25,23.58,38,Laptop,Free,2024-04-24 00:00:00,7,USA,1,1
1309,656,Show_67,Drama,147,57,38.78,209,Tablet,Free,2024-04-24 01:00:00,20,India,1,1
7661,260,Show_466,Action,86,35,40.7,223,Laptop,Standard,2024-04-24 02:00:00,22,Australia,2,0
5227,729,Show_178,Documentary,23,12,52.17,76,Laptop,Basic,2024-04-24 03:00:00,8,Canada,1,1
2877,674,Show_374,Comedy,172,94,54.65,179,Laptop,Free,2024-04-24 04:00:00,0,Germany,5,1
3486,604,Show_247,Animation,66,5,7.58,25,Mobile,Free,2024-04-24 05:00:00,8,Canada,5,1
7886,174,Show_294,Sci-Fi,57,34,59.65,45,Tablet,Premium,2024-04-24 06:00:00,19,Australia,5,0
5835,843,Show_235,Romance,162,22,13.58,207,Mobile,Free,2024-04-24 07:00:00,22,Germany,4,1
1794,205,Show_131,Animation,40,39,97.5,26,Smart TV,Free,2024-04-24 08:00:00,10,Canada,1,0
7786,415,Show_112,Animation,76,57,75.0,25,Mobile,Basic,2024-04-24 09:00:00,19,India,1,0
5014,508,Show_389,Comedy,136,131,96.32,160,Smart TV,Basic,2024-04-24 10:00:00,3,USA,5,1
8392,153,Show_408,Documentary,65,53,81.54,199,Tablet,Premium,2024-04-24 11:00:00,15,Australia,2,0
6353,103,Show_54,Sci-Fi,161,159,98.76,75,Tablet,Free,2024-04-24 12:00:00,13,USA,1,1
4407,714,Show_290,Romance,164,69,42.07,18,Mobile,Free,2024-04-24 13:00:00,19,USA,4,0
1974,792,Show_239,Sci-Fi,58,24,41.38,83,Mobile,Free,2024-04-24 14:00:00,21,Canada,1,0
5237,65,Show_240,Action,156,104,66.67,77,Laptop,Standard,2024-04-24 15:00:00,20,Australia,3,0
8248,117,Show_295,Animation,118,118,100.0,56,Smart TV,Standard,2024-04-24 16:00:00,17,USA,4,1
5369,665,Show_112,Comedy,96,33,34.38,175,Laptop,Premium,2024-04-24 17:00:00,21,UK,2,1
9050,156,Show_88,Documentary,134,16,11.94,203,Laptop,Standard,2024-04-24 18:00:00,21,India,4,0
1464,676,Show_228,Romance,153,116,75.82,80,Tablet,Premium,2024-04-24 19:00:00,8,Germany,4,1
6327,82,Show_476,Sci-Fi,170,76,44.71,23,Mobile,Free,2024-04-24 20:00:00,0,Canada,1,0
6415,518,Show_304,Animation,110,77,70.0,31,Tablet,Standard,2024-04-24 21:00:00,22,Australia,4,1
9115,834,Show_305,Romance,117,109,93.16,150,Mobile,Basic,2024-04-24 22:00:00,2,Australia,5,0
1287,67,Show_290,Animation,139,39,28.06,17,Tablet,Standard,2024-04-24 23:00:00,19,Canada,4,1
4195,238,Show_208,Drama,65,46,70.77,111,Tablet,Free,2024-04-25 00:00:00,0,USA,1,0
2992,584,Show_356,Documentary,57,32,56.14,133,Tablet,Basic,2024-04-25 01:00:00,2,Canada,5,1
8450,607,Show_391,Comedy,161,112,69.57,234,Smart TV,Premium,2024-04-25 02:00:00,13,Australia,2,1
3925,816,Show_274,Action,119,47,39.5,89,Tablet,Free,2024-04-25 03:00:00,13,UK,3,1
2120,979,Show_70,Animation,91,44,48.35,166,Smart TV,Basic,2024-04-25 04:00:00,22,USA,4,1
6310,326,Show_370,Romance,54,9,16.67,145,Tablet,Standard,2024-04-25 05:00:00,21,Germany,5,1
1446,590,Show_220,Thriller,166,128,77.11,113,Mobile,Premium,2024-04-25 06:00:00,12,Canada,5,0
7627,67,Show_231,Sci-Fi,49,13,26.53,119,Smart TV,Standard,2024-04-25 07:00:00,0,Australia,2,0
3896,176,Show_290,Thriller,97,60,61.86,237,Mobile,Basic,2024-04-25 08:00:00,14,Germany,2,1
1721,833,Show_307,Romance,103,96,93.2,55,Mobile,Basic,2024-04-25 09:00:00,19,Australia,3,1
3163,684,Show_361,Documentary,132,15,11.36,219,Mobile,Free,2024-04-25 10:00:00,6,Australia,3,0
4980,478,Show_349,Thriller,44,36,81.82,5,Smart TV,Premium,2024-04-25 11:00:00,15,UK,1,1
5502,255,Show_255,Sci-Fi,107,63,58.88,219,Laptop,Premium,2024-04-25 12:00:00,19,USA,3,1
2725,63,Show_452,Romance,33,5,15.15,125,Smart TV,Basic,2024-04-25 13:00:00,22,Canada,3,1
9885,814,Show_142,Action,173,169,97.69,160,Laptop,Free,2024-04-25 14:00:00,20,USA,5,1
4413,403,Show_69,Action,121,74,61.16,127,Smart TV,Basic,2024-04-25 15:00:00,0,Australia,4,0
1494,758,Show_89,Comedy,169,24,14.2,36,Tablet,Basic,2024-04-25 16:00:00,14,UK,4,1
1947,192,Show_359,Action,102,82,80.39,204,Laptop,Premium,2024-04-25 17:00:00,19,Germany,3,0
1022,979,Show_136,Romance,129,49,37.98,187,Tablet,Standard,2024-04-25 18:00:00,14,UK,1,0
2128,329,Show_143,Documentary,150,146,97.33,158,Laptop,Standard,2024-04-25 19:00:00,18,Australia,1,0
1557,71,Show_339,Romance,38,7,18.42,146,Smart TV,Premium,2024-04-25 20:00:00,5,USA,4,0
4730,878,Show_187,Action,47,4,8.51,220,Smart TV,Free,2024-04-25 21:00:00,5,Germany,2,1
6341,741,Show_11,Drama,90,90,100.0,97,Laptop,Premium,2024-04-25 22:00:00,0,USA,5,0
7998,946,Show_148,Romance,82,69,84.15,72,Tablet,Free,2024-04-25 23:00:00,15,UK,3,1
8182,63,Show_439,Comedy,92,60,65.22,67,Mobile,Premium,2024-04-26 00:00:00,17,Germany,5,1
8034,297,Show_292,Drama,143,55,38.46,86,Laptop,Free,2024-04-26 01:00:00,12,India,3,0
2656,245,Show_338,Action,138,16,11.59,146,Laptop,Basic,2024-04-26 02:00:00,11,UK,3,0
5173,519,Show_398,Documentary,140,29,20.71,159,Tablet,Basic,2024-04-26 03:00:00,17,Germany,4,1
6441,393,Show_442,Sci-Fi,38,23,60.53,45,Mobile,Free,2024-04-26 04:00:00,9,UK,5,1
9998,772,Show_38,Romance,161,14,8.7,7,Laptop,Premium,2024-04-26 05:00:00,13,Canada,5,0
4312,601,Show_345,Sci-Fi,139,79,56.83,98,Mobile,Basic,2024-04-26 06:00:00,19,UK,2,0
9645,177,Show_208,Thriller,80,49,61.25,63,Mobile,Premium,2024-04-26 07:00:00,10,India,2,1
3324,204,Show_210,Comedy,49,33,67.35,232,Smart TV,Standard,2024-04-26 08:00:00,17,Germany,5,0
6595,646,Show_1,Drama,28,25,89.29,155,Tablet,Basic,2024-04-26 09:00:00,23,Germany,2,0
6984,594,Show_360,Animation,83,21,25.3,22,Laptop,Premium,2024-04-26 10:00:00,11,UK,2,1
3511,533,Show_65,Sci-Fi,139,23,16.55,108,Laptop,Premium,2024-04-26 11:00:00,16,USA,3,1
1362,911,Show_1,Animation,71,57,80.28,78,Mobile,Standard,2024-04-26 12:00:00,23,Canada,4,1
4454,128,Show_243,Comedy,108,107,99.07,124,Laptop,Premium,2024-04-26 13:00:00,2,Canada,3,1
3798,195,Show_469,Sci-Fi,161,142,88.2,80,Mobile,Free,2024-04-26 14:00:00,20,UK,2,1
5620,194,Show_381,Sci-Fi,72,20,27.78,173,Laptop,Basic,2024-04-26 15:00:00,0,Canada,3,1
4255,184,Show_316,Comedy,97,30,30.93,12,Tablet,Free,2024-04-26 16:00:00,0,Canada,3,0
2217,247,Show_25,Animation,60,19,31.67,164,Laptop,Standard,2024-04-26 17:00:00,5,UK,1,1
2485,873,Show_347,Romance,87,53,60.92,85,Mobile,Free,2024-04-26 18:00:00,18,India,3,1
6349,872,Show_394,Sci-Fi,27,7,25.93,173,Mobile,Premium,2024-04-26 19:00:00,23,Germany,3,1
8195,324,Show_50,Comedy,21,13,61.9,177,Laptop,Standard,2024-04-26 20:00:00,3,UK,4,0
8750,160,Show_396,Sci-Fi,124,82,66.13,210,Laptop,Standard,2024-04-26 21:00:00,21,USA,5,0
7079,706,Show_348,Documentary,144,33,22.92,105,Mobile,Free,2024-04-26 22:00:00,12,Australia,1,1
9035,622,Show_241,Animation,129,18,13.95,13,Smart TV,Standard,2024-04-26 23:00:00,11,India,1,1
2507,925,Show_32,Romance,105,73,69.52,94,Smart TV,Free,2024-04-27 00:00:00,7,UK,1,0
2003,66,Show_33,Documentary,139,17,12.23,52,Laptop,Free,2024-04-27 01:00:00,19,India,1,0
7403,930,Show_200,Documentary,146,19,13.01,119,Tablet,Free,2024-04-27 02:00:00,23,Australia,4,1
1925,254,Show_234,Comedy,35,27,77.14,156,Laptop,Standard,2024-04-27 03:00:00,6,Canada,5,0
9275,283,Show_26,Documentary,81,70,86.42,91,Tablet,Standard,2024-04-27 04:00:00,20,Canada,4,0
7583,60,Show_42,Sci-Fi,132,120,90.91,99,Laptop,Basic,2024-04-27 05:00:00,6,Australia,1,0
4927,118,Show_434,Animation,177,101,57.06,235,Mobile,Free,2024-04-27 06:00:00,6,Canada,5,1
1985,423,Show_61,Action,31,2,6.45,176,Laptop,Free,2024-04-27 07:00:00,13,India,4,0
5231,556,Show_41,Romance,54,20,37.04,190,Tablet,Free,2024-04-27 08:00:00,17,Canada,5,0
6302,998,Show_441,Sci-Fi,30,25,83.33,198,Tablet,Free,2024-04-27 09:00:00,22,Australia,4,1
6291,722,Show_130,Drama,83,68,81.93,118,Laptop,Free,2024-04-27 10:00:00,18,Australia,5,0
1908,36,Show_355,Comedy,69,11,15.94,22,Laptop,Free,2024-04-27 11:00:00,23,Germany,4,0
6051,531,Show_354,Sci-Fi,168,91,54.17,212,Smart TV,Free,2024-04-27 12:00:00,23,Australia,1,0
3586,91,Show_198,Romance,88,16,18.18,33,Laptop,Basic,2024-04-27 13:00:00,19,USA,1,1
2331,301,Show_287,Documentary,67,61,91.04,207,Laptop,Basic,2024-04-27 14:00:00,18,India,1,1
7851,724,Show_151,Romance,39,30,76.92,6,Mobile,Premium,2024-04-27 15:00:00,17,Australia,4,1
2806,917,Show_204,Drama,120,113,94.17,82,Tablet,Free,2024-04-27 16:00:00,5,Germany,5,0
1805,919,Show_182,Documentary,156,80,51.28,72,Smart TV,Free,2024-04-27 17:00:00,15,India,5,0
5147,734,Show_371,Drama,87,7,8.05,235,Mobile,Basic,2024-04-27 18:00:00,2,Germany,2,0
1071,217,Show_412,Thriller,54,16,29.63,102,Laptop,Basic,2024-04-27 19:00:00,20,USA,3,1
1027,735,Show_207,Thriller,84,16,19.05,121,Tablet,Free,2024-04-27 20:00:00,1,India,1,1
9660,923,Show_147,Sci-Fi,27,8,29.63,114,Laptop,Free,2024-04-27 21:00:00,14,UK,1,0
4983,98,Show_204,Action,64,62,96.88,171,Laptop,Basic,2024-04-27 22:00:00,19,USA,1,1
9955,456,Show_498,Documentary,106,12,11.32,205,Laptop,Basic,2024-04-27 23:00:00,10,USA,2,1
8055,531,Show_48,Animation,95,35,36.84,236,Laptop,Premium,2024-04-28 00:00:00,18,Canada,2,0
7690,809,Show_258,Romance,95,21,22.11,45,Tablet,Premium,2024-04-28 01:00:00,17,Australia,2,0
4832,538,Show_139,Animation,66,50,75.76,203,Mobile,Free,2024-04-28 02:00:00,21,USA,1,1
1559,28,Show_172,Action,34,17,50.0,119,Laptop,Basic,2024-04-28 03:00:00,10,India,5,1
8957,576,Show_101,Documentary,124,32,25.81,85,Laptop,Premium,2024-04-28 04:00:00,2,UK,1,1
4831,324,Show_187,Documentary,166,41,24.7,126,Smart TV,Free,2024-04-28 05:00:00,3,India,2,0
8344,223,Show_384,Documentary,45,6,13.33,91,Smart TV,Premium,2024-04-28 06:00:00,5,India,2,1
6171,80,Show_315,Documentary,71,27,38.03,207,Tablet,Premium,2024-04-28 07:00:00,11,UK,3,0
1078,563,Show_376,Action,112,20,17.86,26,Laptop,Premium,2024-04-28 08:00:00,20,Germany,4,1
5929,458,Show_294,Sci-Fi,169,153,90.53,214,Laptop,Standard,2024-04-28 09:00:00,3,Canada,3,1
4647,614,Show_409,Comedy,40,2,5.0,53,Laptop,Free,2024-04-28 10:00:00,11,Australia,3,0
2031,176,Show_363,Comedy,70,9,12.86,160,Tablet,Premium,2024-04-28 11:00:00,3,USA,1,0
8381,522,Show_21,Comedy,57,28,49.12,20,Tablet,Free,2024-04-28 12:00:00,1,Australia,4,1
3072,749,Show_298,Drama,39,38,97.44,238,Laptop,Free,2024-04-28 13:00:00,11,Canada,4,1
7911,457,Show_420,Documentary,176,3,1.7,72,Laptop,Basic,2024-04-28 14:00:00,12,Germany,1,0
7088,423,Show_393,Documentary,151,103,68.21,194,Tablet,Free,2024-04-28 15:00:00,15,UK,5,1
2484,100,Show_396,Romance,74,55,74.32,168,Laptop,Premium,2024-04-28 16:00:00,3,Australia,1,0
6838,890,Show_10,Drama,111,1,0.9,26,Mobile,Free,2024-04-28 17:00:00,7,India,5,0
2550,740,Show_187,Romance,47,37,78.72,143,Mobile,Basic,2024-04-28 18:00:00,4,USA,5,1
6497,403,Show_494,Animation,23,6,26.09,89,Tablet,Standard,2024-04-28 19:00:00,13,USA,4,0
5682,576,Show_133,Thriller,169,45,26.63,125,Mobile,Standard,2024-04-28 20:00:00,14,Germany,1,0
2829,380,Show_33,Romance,95,47,49.47,236,Smart TV,Basic,2024-04-28 21:00:00,10,Canada,1,1
4751,531,Show_69,Romance,86,79,91.86,237,Laptop,Premium,2024-04-28 22:00:00,9,Canada,4,1
7081,332,Show_80,Animation,105,26,24.76,84,Smart TV,Premium,2024-04-28 23:00:00,9,UK,3,1
7601,318,Show_191,Sci-Fi,110,14,12.73,174,Smart TV,Premium,2024-04-29 00:00:00,23,Canada,1,1
5459,653,Show_101,Comedy,124,122,98.39,59,Smart TV,Free,2024-04-29 01:00:00,5,Australia,2,1
4856,537,Show_485,Documentary,20,7,35.0,205,Mobile,Standard,2024-04-29 02:00:00,15,USA,2,1
7182,740,Show_285,Drama,91,46,50.55,39,Laptop,Premium,2024-04-29 03:00:00,20,UK,1,1
7083,89,Show_402,Thriller,106,31,29.25,189,Laptop,Standard,2024-04-29 04:00:00,3,Canada,5,1
8970,604,Show_221,Animation,25,24,96.0,38,Tablet,Basic,2024-04-29 05:00:00,8,India,4,1
3094,511,Show_390,Drama,172,59,34.3,77,Smart TV,Standard,2024-04-29 06:00:00,9,USA,5,0
7238,42,Show_53,Documentary,164,29,17.68,81,Mobile,Premium,2024-04-29 07:00:00,4,UK,2,1
4032,885,Show_466,Sci-Fi,80,17,21.25,202,Smart TV,Standard,2024-04-29 08:00:00,9,USA,2,0
2548,807,Show_160,Romance,31,14,45.16,136,Smart TV,Basic,2024-04-29 09:00:00,15,Australia,4,1
9559,926,Show_380,Animation,25,8,32.0,178,Laptop,Standard,2024-04-29 10:00:00,10,Germany,2,1
1064,389,Show_42,Thriller,46,36,78.26,224,Tablet,Free,2024-04-29 11:00:00,5,Canada,3,0
4299,81,Show_47,Comedy,155,24,15.48,129,Mobile,Basic,2024-04-29 12:00:00,6,Germany,2,0
5849,402,Show_159,Documentary,143,109,76.22,15,Laptop,Free,2024-04-29 13:00:00,11,Canada,5,0
6639,107,Show_446,Action,125,63,50.4,230,Smart TV,Free,2024-04-29 14:00:00,12,Canada,5,0
3035,111,Show_184,Action,112,91,81.25,65,Laptop,Premium,2024-04-29 15:00:00,16,India,3,1
6674,277,Show_246,Sci-Fi,128,25,19.53,126,Smart TV,Premium,2024-04-29 16:00:00,8,Australia,5,1
3228,214,Show_11,Comedy,118,59,50.0,39,Mobile,Basic,2024-04-29 17:00:00,7,India,5,1
6620,743,Show_154,Action,161,32,19.88,73,Laptop,Premium,2024-04-29 18:00:00,15,Australia,5,1
1596,818,Show_220,Action,54,52,96.3,61,Laptop,Standard,2024-04-29 19:00:00,20,Australia,1,1
4606,506,Show_155,Animation,103,82,79.61,235,Laptop,Basic,2024-04-29 20:00:00,2,Australia,3,1
4889,121,Show_339,Animation,75,18,24.0,143,Laptop,Premium,2024-04-29 21:00:00,4,Canada,3,0
4506,134,Show_441,Documentary,160,37,23.12,16,Laptop,Premium,2024-04-29 22:00:00,20,Canada,2,1
2395,818,Show_365,Thriller,68,26,38.24,129,Mobile,Standard,2024-04-29 23:00:00,22,Canada,3,0
8529,720,Show_283,Thriller,65,9,13.85,47,Tablet,Free,2024-04-30 00:00:00,12,India,4,1
9303,962,Show_187,Documentary,132,64,48.48,151,Mobile,Standard,2024-04-30 01:00:00,17,UK,3,1
1452,371,Show_62,Drama,155,72,46.45,81,Laptop,Free,2024-04-30 02:00:00,20,Germany,4,0
8336,257,Show_148,Documentary,62,20,32.26,72,Smart TV,Premium,2024-04-30 03:00:00,15,Australia,5,1
3631,697,Show_387,Comedy,167,106,63.47,210,Smart TV,Free,2024-04-30 04:00:00,13,India,4,1
3186,798,Show_144,Action,143,86,60.14,63,Laptop,Free,2024-04-30 05:00:00,10,Canada,1,0
6967,954,Show_103,Thriller,116,83,71.55,6,Tablet,Premium,2024-04-30 06:00:00,17,Germany,5,0
7374,875,Show_300,Documentary,109,30,27.52,140,Laptop,Basic,2024-04-30 07:00:00,7,Canada,4,1
6358,180,Show_93,Thriller,58,53,91.38,154,Mobile,Standard,2024-04-30 08:00:00,11,UK,5,0
5348,933,Show_463,Thriller,104,92,88.46,209,Tablet,Premium,2024-04-30 09:00:00,18,Canada,1,0
2459,48,Show_286,Animation,81,63,77.78,25,Tablet,Standard,2024-04-30 10:00:00,19,Australia,5,0
2942,599,Show_424,Drama,125,11,8.8,217,Mobile,Standard,2024-04-30 11:00:00,1,USA,5,1
6422,897,Show_119,Comedy,126,31,24.6,224,Tablet,Free,2024-04-30 12:00:00,8,Germany,3,0
6196,19,Show_497,Romance,73,49,67.12,229,Laptop,Premium,2024-04-30 13:00:00,21,Canada,2,1
1061,46,Show_449,Thriller,145,100,68.97,161,Laptop,Basic,2024-04-30 14:00:00,8,UK,4,0
2494,451,Show_29,Comedy,28,23,82.14,105,Smart TV,Standard,2024-04-30 15:00:00,13,Germany,2,0
2180,898,Show_30,Sci-Fi,107,19,17.76,90,Mobile,Standard,2024-04-30 16:00:00,14,USA,1,0
7268,56,Show_360,Drama,56,12,21.43,126,Tablet,Basic,2024-04-30 17:00:00,10,Germany,1,0
3788,741,Show_366,Romance,68,15,22.06,222,Tablet,Standard,2024-04-30 18:00:00,12,Australia,5,1
5636,657,Show_288,Thriller,60,31,51.67,79,Tablet,Premium,2024-04-30 19:00:00,23,Australia,2,1
5721,92,Show_138,Documentary,36,15,41.67,79,Laptop,Basic,2024-04-30 20:00:00,4,Australia,4,1
6710,82,Show_475,Thriller,107,29,27.1,230,Mobile,Premium,2024-04-30 21:00:00,5,UK,4,0
8702,737,Show_51,Drama,40,26,65.0,87,Laptop,Basic,2024-04-30 22:00:00,22,USA,5,0
1105,79,Show_392,Animation,70,2,2.86,169,Tablet,Standard,2024-04-30 23:00:00,4,Australia,4,0
5087,662,Show_435,Drama,78,15,19.23,82,Laptop,Basic,2024-05-01 00:00:00,0,Canada,3,1
4925,873,Show_292,Action,60,52,86.67,161,Tablet,Premium,2024-05-01 01:00:00,17,USA,2,0
2908,283,Show_234,Thriller,58,4,6.9,215,Tablet,Basic,2024-05-01 02:00:00,22,Australia,1,0
3049,311,Show_55,Animation,160,50,31.25,169,Laptop,Standard,2024-05-01 03:00:00,23,USA,4,1
9172,997,Show_419,Comedy,30,6,20.0,25,Tablet,Free,2024-05-01 04:00:00,7,Germany,4,0
4904,160,Show_292,Drama,166,23,13.86,220,Laptop,Standard,2024-05-01 05:00:00,16,Canada,4,1
4796,316,Show_240,Drama,158,59,37.34,222,Smart TV,Standard,2024-05-01 06:00:00,22,India,5,1
1292,877,Show_312,Sci-Fi,96,90,93.75,237,Laptop,Free,2024-05-01 07:00:00,10,Australia,1,1
7266,979,Show_36,Sci-Fi,146,115,78.77,124,Smart TV,Basic,2024-05-01 08:00:00,10,Canada,2,0
7370,668,Show_89,Sci-Fi,65,28,43.08,16,Smart TV,Standard,2024-05-01 09:00:00,2,UK,4,0
5860,156,Show_212,Drama,64,56,87.5,180,Laptop,Free,2024-05-01 10:00:00,7,Germany,3,0
4729,888,Show_445,Romance,20,2,10.0,87,Mobile,Premium,2024-05-01 11:00:00,7,Australia,5,1
8962,714,Show_318,Animation,127,123,96.85,179,Mobile,Free,2024-05-01 12:00:00,23,India,2,0
6510,468,Show_365,Comedy,38,8,21.05,117,Laptop,Standard,2024-05-01 13:00:00,20,Germany,4,1
9619,921,Show_245,Drama,95,29,30.53,226,Laptop,Premium,2024-05-01 14:00:00,20,Canada,2,1
7761,853,Show_465,Documentary,91,11,12.09,19,Tablet,Standard,2024-05-01 15:00:00,2,Germany,5,0
7110,462,Show_87,Documentary,128,101,78.91,199,Tablet,Free,2024-05-01 16:00:00,21,Canada,3,0
7955,854,Show_409,Action,31,18,58.06,117,Laptop,Premium,2024-05-01 17:00:00,9,USA,4,1
1106,117,Show_240,Documentary,64,55,85.94,145,Mobile,Standard,2024-05-01 18:00:00,18,Australia,3,1
5754,666,Show_320,Animation,109,50,45.87,191,Tablet,Free,2024-05-01 19:00:00,13,India,5,0
6278,364,Show_188,Animation,122,14,11.48,205,Tablet,Premium,2024-05-01 20:00:00,17,UK,3,0
7408,843,Show_57,Thriller,27,22,81.48,128,Mobile,Standard,2024-05-01 21:00:00,22,USA,5,1
8635,631,Show_113,Romance,172,137,79.65,145,Laptop,Free,2024-05-01 22:00:00,2,Australia,3,1
2225,711,Show_223,Romance,110,99,90.0,212,Mobile,Standard,2024-05-01 23:00:00,19,India,2,0
5250,913,Show_70,Comedy,106,11,10.38,119,Smart TV,Standard,2024-05-02 00:00:00,13,USA,2,1
1895,466,Show_227,Romance,177,108,61.02,210,Tablet,Standard,2024-05-02 01:00:00,10,India,5,0
2620,775,Show_256,Comedy,103,76,73.79,204,Tablet,Basic,2024-05-02 02:00:00,9,Germany,2,0
6088,184,Show_180,Documentary,101,67,66.34,151,Tablet,Standard,2024-05-02 03:00:00,23,India,3,1
6419,960,Show_184,Romance,165,78,47.27,189,Mobile,Premium,2024-05-02 04:00:00,13,USA,3,1
2385,660,Show_191,Thriller,87,56,64.37,36,Mobile,Free,2024-05-02 05:00:00,0,USA,4,0
3433,166,Show_452,Comedy,146,75,51.37,103,Laptop,Free,2024-05-02 06:00:00,15,Australia,5,1
2301,75,Show_232,Sci-Fi,101,39,38.61,91,Tablet,Basic,2024-05-02 07:00:00,5,USA,2,0
7858,748,Show_276,Sci-Fi,166,25,15.06,153,Smart TV,Basic,2024-05-02 08:00:00,17,Germany,5,1
9950,826,Show_233,Romance,175,21,12.0,214,Laptop,Basic,2024-05-02 09:00:00,15,Australia,2,1
9938,272,Show_54,Romance,103,10,9.71,116,Mobile,Standard,2024-05-02 10:00:00,18,India,4,1
9784,691,Show_257,Documentary,132,15,11.36,146,Smart TV,Standard,2024-05-02 11:00:00,15,USA,3,1
6644,503,Show_493,Comedy,95,83,87.37,212,Laptop,Premium,2024-05-02 12:00:00,4,Australia,3,0
6088,795,Show_90,Animation,141,48,34.04,28,Mobile,Free,2024-05-02 13:00:00,11,Australia,1,0
6440,563,Show_226,Documentary,162,86,53.09,53,Smart TV,Free,2024-05-02 14:00:00,5,UK,5,0
8493,587,Show_247,Animation,60,21,35.0,36,Laptop,Standard,2024-05-02 15:00:00,1,Australia,2,1
7291,656,Show_394,Comedy,21,20,95.24,79,Smart TV,Free,2024-05-02 16:00:00,15,Australia,1,0
4307,343,Show_151,Thriller,48,44,91.67,113,Mobile,Standard,2024-05-02 17:00:00,20,UK,5,1
9894,700,Show_435,Drama,124,96,77.42,15,Laptop,Basic,2024-05-02 18:00:00,22,Canada,2,1
5708,635,Show_113,Sci-Fi,70,50,71.43,192,Mobile,Standard,2024-05-02 19:00:00,10,Germany,4,0
1104,844,Show_408,Drama,94,23,24.47,72,Tablet,Premium,2024-05-02 20:00:00,11,USA,5,0
4833,251,Show_269,Drama,29,13,44.83,193,Tablet,Standard,2024-05-02 21:00:00,10,UK,2,1
1395,808,Show_157,Action,161,69,42.86,94,Smart TV,Standard,2024-05-02 22:00:00,22,Australia,3,1
4517,835,Show_442,Comedy,70,4,5.71,114,Tablet,Free,2024-05-02 23:00:00,19,Australia,5,1
4291,130,Show_366,Action,137,78,56.93,137,Mobile,Standard,2024-05-03 00:00:00,18,USA,2,1
3010,764,Show_347,Animation,140,9,6.43,168,Smart TV,Premium,2024-05-03 01:00:00,7,Germany,3,1
5537,358,Show_351,Action,58,57,98.28,229,Laptop,Standard,2024-05-03 02:00:00,17,India,3,1
5968,944,Show_299,Animation,47,35,74.47,196,Mobile,Standard,2024-05-03 03:00:00,4,UK,1,0
5762,692,Show_394,Drama,22,5,22.73,210,Laptop,Basic,2024-05-03 04:00:00,11,Canada,2,0
2051,408,Show_159,Action,103,21,20.39,36,Laptop,Standard,2024-05-03 05:00:00,9,USA,1,1
3841,861,Show_487,Thriller,174,146,83.91,75,Laptop,Standard,2024-05-03 06:00:00,14,USA,1,0
7618,495,Show_330,Comedy,136,97,71.32,78,Laptop,Standard,2024-05-03 07:00:00,4,UK,4,0
5723,622,Show_472,Drama,21,8,38.1,198,Mobile,Premium,2024-05-03 08:00:00,16,Australia,1,0
8472,482,Show_225,Comedy,112,81,72.32,142,Tablet,Free,2024-05-03 09:00:00,22,Australia,1,0
8913,980,Show_14,Thriller,150,43,28.67,103,Mobile,Basic,2024-05-03 10:00:00,3,Canada,4,0
6524,850,Show_355,Romance,163,95,58.28,25,Tablet,Basic,2024-05-03 11:00:00,11,UK,4,0
4584,78,Show_109,Action,113,98,86.73,44,Laptop,Standard,2024-05-03 12:00:00,17,USA,5,0
9539,978,Show_418,Drama,59,6,10.17,46,Tablet,Standard,2024-05-03 13:00:00,7,UK,1,0
2263,514,Show_401,Animation,21,14,66.67,76,Laptop,Free,2024-05-03 14:00:00,19,India,3,1
5665,321,Show_405,Sci-Fi,100,67,67.0,50,Smart TV,Standard,2024-05-03 15:00:00,16,USA,4,0
9014,788,Show_96,Comedy,31,12,38.71,86,Laptop,Premium,2024-05-03 16:00:00,7,Canada,2,1
2351,290,Show_195,Documentary,84,12,14.29,77,Tablet,Free,2024-05-03 17:00:00,12,Canada,5,0
7980,297,Show_58,Thriller,74,66,89.19,122,Smart TV,Standard,2024-05-03 18:00:00,22,USA,5,1
8190,681,Show_463,Action,64,2,3.12,45,Smart TV,Free,2024-05-03 19:00:00,2,Australia,1,1
4827,752,Show_392,Comedy,120,15,12.5,98,Laptop,Basic,2024-05-03 20:00:00,2,USA,3,0
9861,971,Show_352,Thriller,81,23,28.4,136,Mobile,Standard,2024-05-03 21:00:00,6,USA,4,1
3646,475,Show_294,Comedy,68,29,42.65,103,Tablet,Free,2024-05-03 22:00:00,17,India,2,0
1266,23,Show_154,Romance,146,81,55.48,146,Smart TV,Free,2024-05-03 23:00:00,20,USA,1,0
8434,806,Show_64,Documentary,172,135,78.49,146,Mobile,Standard,2024-05-04 00:00:00,6,Germany,3,0
2022,172,Show_158,Thriller,42,30,71.43,57,Laptop,Free,2024-05-04 01:00:00,21,Germany,1,0
8947,835,Show_265,Comedy,171,156,91.23,233,Laptop,Standard,2024-05-04 02:00:00,22,UK,1,1
3037,318,Show_121,Animation,57,14,24.56,132,Laptop,Standard,2024-05-04 03:00:00,1,UK,5,0
9756,908,Show_288,Documentary,47,44,93.62,216,Laptop,Premium,2024-05-04 04:00:00,6,Canada,2,1
